Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK56,OUT027,5335.907915433899
FDK58,OUT017,1621.344088334427
NCJ42,OUT035,1619.245923666162
FDZ34,OUT027,5541.693503956676
FDA52,OUT018,2717.8392629858386
NCR29,OUT013,851.8333279574501
FDT48,OUT035,3275.832772240931
DRJ51,OUT019,573.7625759077094
NCS54,OUT046,2854.832029390157
FDV01,OUT035,2559.270336157901
DRG51,OUT027,4419.013643893611
NCG42,OUT013,1988.6249436190762
FDA51,OUT049,1982.3741797283424
FDV19,OUT010,352.85223911378887
NCT18,OUT045,3080.274994820699
NCS41,OUT045,3083.1014163320256
FDO03,OUT046,3832.520259489858
FDL12,OUT010,175.31619202866884
FDY37,OUT010,281.5050319028809
FDI58,OUT049,1439.2225026392393
FDT28,OUT018,2422.51243114662
NCC42,OUT010,303.30217641183003
FDO01,OUT017,2021.6307353592222
FDJ02,OUT013,2484.507095070761
FDQ04,OUT018,584.9534883332883
DRL47,OUT013,1996.6164544460817
FDZ32,OUT035,1615.234719384012
FDC35,OUT035,3455.62375150965
FDX14,OUT045,1096.5892289438962
FDZ35,OUT013,1617.7544516390717
FDL14,OUT013,2507.34060128882
FDO04,OUT049,848.9689708511547
DRK11,OUT017,2479.187300553859
FDB44,OUT018,3445.2573799316697
FDZ50,OUT049,3227.5254743248
FDI12,OUT027,2579.838465162619
FDU43,OUT017,3870.5712691169174
FDD58,OUT010,204.80632327802024
FDB27,OUT017,3107.602929599225
FDB04,OUT018,1306.1496024192973
NCO17,OUT013,1986.8419993376604
FDL12,OUT017,866.5447036679607
DRJ13,OUT049,2552.552884858866
FDD57,OUT045,1538.0189440216718
FDW19,OUT035,1673.454842596108
DRD27,OUT018,1526.0165041536009
FDH27,OUT027,3684.552625740824
NCW30,OUT027,5979.543594455035
FDR40,OUT018,1282.9137040400954
FDG05,OUT013,2546.8619362176896
NCY41,OUT019,104.76116555102192
FDI38,OUT018,3304.9637550282473
FDR20,OUT046,636.3770369576868
FDE09,OUT017,1614.5399000715056
FDN50,OUT019,242.04079401950847
DRF27,OUT045,2484.208465145064
DRF51,OUT013,607.7766095199012
NCO02,OUT019,175.8101604057521
FDB51,OUT027,1793.4629474492976
FDJ50,OUT013,762.4895725233588
FDN52,OUT013,1321.1320383072684
FDX14,OUT013,1242.5103402779869
FDT27,OUT019,631.108092833765
FDV10,OUT013,617.4391193299263
FDU33,OUT046,661.337587661089
FDU58,OUT046,3136.9708402189367
NCP42,OUT027,5391.010318410848
FDL51,OUT027,5587.260184490693
DRH15,OUT027,978.1234642955324
FDU16,OUT017,1326.6393302764616
FDW15,OUT017,2498.8475568264566
FDQ44,OUT045,1986.2964369320523
NCI06,OUT027,5289.190086006406
DRK23,OUT019,580.8546908216549
FDC28,OUT035,1613.8531629669335
NCY17,OUT019,118.70545364672604
NCV05,OUT018,2418.016186420398
FDM34,OUT019,297.56683243659216
DRD60,OUT027,5423.433008017894
FDT38,OUT046,1326.7589039655545
FDQ57,OUT018,2441.6650369374597
FDE59,OUT027,945.0226752728919
NCM43,OUT046,2591.760900277645
DRI51,OUT049,2868.247686665568
NCG30,OUT017,1995.498570416347
NCK54,OUT035,1988.6223598299298
FDQ16,OUT019,262.6162479186738
FDI36,OUT013,3092.2364710659695
FDX16,OUT027,3601.790920502278
FDA34,OUT046,2936.46598712191
FDJ48,OUT018,3649.2381895166527
FDU47,OUT035,1994.3393223500086
FDS39,OUT046,2105.231241349617
FDD11,OUT046,4018.811281618637
FDM16,OUT027,1997.0518469165463
FDU56,OUT018,2994.762463035615
FDQ32,OUT017,2000.1793740841977
DRK35,OUT013,614.3422772955042
FDA58,OUT049,3727.4388863659897
DRG48,OUT019,329.13948622165464
FDT59,OUT010,565.9975572255946
FDQ31,OUT019,212.2883218337506
FDS51,OUT018,1005.6944677741049
FDW32,OUT027,2489.6970109486315
FDI15,OUT027,5174.4577118845955
NCV30,OUT017,937.063086935875
DRG25,OUT049,3185.3956481300456
FDT02,OUT013,603.5042786890934
FDO33,OUT027,3146.8722703188555
FDP38,OUT035,742.7813305699005
FDZ45,OUT035,3060.2240698683136
NCA54,OUT027,5297.289756193598
FDU33,OUT017,678.5471864514938
FDN58,OUT017,3824.989189778193
FDI05,OUT045,1239.0395470437225
FDM57,OUT019,198.63736455111263
NCS42,OUT027,2443.853586691477
FDB57,OUT045,3755.360230220328
FDC03,OUT045,3097.0200033461165
FDZ58,OUT013,1980.3261221749342
NCK29,OUT045,1968.5906902924069
NCR53,OUT045,3634.5576433686406
FDE26,OUT027,3763.2153604345954
FDU52,OUT049,2511.44228104378
FDE41,OUT027,2353.7697708902715
FDU38,OUT018,3001.1748416660503
FDA52,OUT017,2825.512222477322
FDW46,OUT046,1055.821337949414
DRI59,OUT035,3762.7452744692646
FDT38,OUT035,1329.3251602219818
FDL33,OUT018,2995.8602875841607
FDQ01,OUT027,6120.407616658064
FDJ08,OUT046,3130.615945171714
FDQ47,OUT049,622.4421963168542
NCZ18,OUT013,3820.1557016090724
FDE29,OUT017,907.2124290795738
FDF10,OUT027,3696.625175699757
FDC48,OUT049,1311.7917281198627
FDY58,OUT013,3845.4962308903055
NCX30,OUT010,587.682924671336
FDV11,OUT013,2884.7636600396513
FDT46,OUT046,742.7813305699005
DRD01,OUT019,164.86572078948637
FDQ11,OUT013,4039.9783841318967
NCM41,OUT017,1473.0270680030146
NCC55,OUT013,604.2325880383571
FDG45,OUT027,5573.223797167387
NCQ54,OUT049,2635.3230057757
FDM34,OUT045,1974.8448663863992
FDD17,OUT019,536.8595275554388
FDN38,OUT027,6123.216184623527
FDB53,OUT018,2397.543570501879
NCL06,OUT035,4079.5948758234713
NCV18,OUT019,207.38214617184167
FDX25,OUT013,3097.6316765140846
FDB39,OUT046,847.881546054302
FDC33,OUT049,3188.7362424089633
NCO14,OUT018,591.9427389391623
FDA58,OUT027,5710.191612435023
NCQ02,OUT017,3073.681630637305
NCR53,OUT017,3634.218440311872
FDN52,OUT046,1351.2138600806843
FDG26,OUT046,4091.2441276877425
FDE23,OUT027,993.6671909616399
DRI37,OUT013,856.2681918806226
DRH37,OUT018,2490.9160990616606
FDO01,OUT035,2008.2531438673766
FDK45,OUT049,1995.8333877130074
FDP23,OUT049,3701.793743143378
FDM33,OUT035,3667.0203191595147
FDD36,OUT017,2015.4506581802073
FDL56,OUT017,1335.1066101137922
FDT27,OUT010,641.926796190973
FDG52,OUT017,639.9600630538877
NCL42,OUT035,3898.0249202204186
DRJ24,OUT046,3151.6748028402494
FDV38,OUT046,779.2784787589964
FDT35,OUT045,2687.487813346184
FDY51,OUT045,3729.2838097507656
FDC37,OUT017,1621.344088334427
NCP43,OUT013,2991.7910804902785
FDO33,OUT045,1668.230716534726
FDW04,OUT018,1909.5135201975174
NCC31,OUT046,2520.5071119805552
FDK22,OUT049,3684.6053822676204
FDJ50,OUT017,845.7103085763057
FDV13,OUT017,1345.252952230013
DRL60,OUT017,2476.8110528643815
FDW03,OUT017,1621.344088334427
FDY27,OUT035,2849.2064325807405
FDB39,OUT027,1728.0075939071955
FDU59,OUT045,2578.697114777057
FDZ57,OUT049,2023.2574153991147
FDO21,OUT049,3793.090893969434
FDS43,OUT018,2964.84605407085
FDU28,OUT010,523.8922863505613
FDC51,OUT010,221.98798693651145
FDW16,OUT010,186.28890753354895
FDP32,OUT010,248.67676057319426
FDB60,OUT019,478.0286406079429
NCQ30,OUT046,2010.640185130803
FDD26,OUT049,3205.531504224518
FDI44,OUT045,1307.2946174370472
DRH23,OUT046,860.0108705891357
FDO44,OUT046,1611.1418470440121
FDG04,OUT046,3129.6257184147103
FDM32,OUT027,2527.890055159633
FDM09,OUT013,2676.868754220652
FDZ47,OUT013,1549.0072558665097
FDM40,OUT027,3381.7550469283506
FDY48,OUT017,1592.8108849012103
NCM30,OUT045,634.7742042729234
FDX36,OUT010,561.3548886524242
DRF03,OUT017,630.0824027604639
FDN51,OUT049,4150.369636106666
FDM57,OUT049,1314.8751879087679
FDB35,OUT049,1480.702774188915
FDY13,OUT027,2509.3572848518606
FDA37,OUT017,1995.6836019260452
NCX53,OUT017,2100.706531770421
FDD59,OUT018,1288.7421309704425
FDX10,OUT019,74.5708333293467
FDC03,OUT018,3017.480707741885
FDW43,OUT035,3767.3640787660725
FDW10,OUT046,2725.745457512613
FDY14,OUT027,5947.369820050568
FDV43,OUT045,678.5471864514938
FDO40,OUT013,2484.507095070761
FDP46,OUT027,2553.8531716676166
NCE43,OUT019,351.90049283173676
FDD05,OUT035,2004.021589123354
FDJ60,OUT010,531.0046592381331
DRE27,OUT018,1472.5787520658573
FDO11,OUT035,4046.9146072583126
DRG11,OUT027,2703.3931465928194
FDK33,OUT010,522.5662605221074
DRM23,OUT045,2684.9043292570077
FDJ02,OUT027,3942.624415602601
NCZ05,OUT045,1621.8743969665077
NCL30,OUT013,1981.3984361654773
FDZ19,OUT018,2699.855153076844
FDM45,OUT049,1995.629837746921
FDO36,OUT046,2874.8976688413472
NCK31,OUT045,742.7813305699005
DRJ37,OUT045,2501.7265528414036
FDP24,OUT018,1903.1484115088044
FDF46,OUT013,1962.8838408708245
FDX46,OUT019,165.81607005830836
NCL18,OUT045,3057.894380141584
FDJ26,OUT013,3512.4937802500954
FDJ07,OUT045,1971.6604193714486
FDY15,OUT013,2544.60932932374
DRG01,OUT045,1212.6506147374282
FDF58,OUT045,1049.6308770740848
FDZ14,OUT019,269.95310570231965
FDP31,OUT049,1043.9860814808017
FDH45,OUT013,617.4391193299263
FDA09,OUT010,407.3651529433289
FDW31,OUT035,3072.875518218408
FDA57,OUT046,636.3770369576868
NCE55,OUT035,2892.5528730069786
FDC17,OUT019,532.9062798444005
FDC59,OUT013,1027.3690333808931
FDA22,OUT013,2652.66988878345
FDK52,OUT035,3676.677380435678
NCM26,OUT046,2501.636173550111
NCT53,OUT035,2622.0383496397053
FDW45,OUT018,2447.8757648050873
NCI18,OUT035,3694.0590190198436
FDE38,OUT018,2482.899877526648
FDF08,OUT019,212.8794477945349
FDY58,OUT010,538.9485047566061
FDF58,OUT019,194.52613541427166
FDX39,OUT017,3667.749469961984
FDB44,OUT049,3709.9765870858614
FDF28,OUT013,1996.6164544460817
FDE39,OUT013,1977.6956163260497
FDT37,OUT018,3737.3724672457106
FDZ45,OUT017,3239.6909991707666
FDO40,OUT035,2494.8477180783575
FDM57,OUT027,2401.387143613217
DRG36,OUT017,2839.277427390043
FDY36,OUT010,202.78464464831356
DRL60,OUT027,3552.5069626354675
FDS25,OUT019,271.8583211924619
DRF49,OUT027,3172.9945588959295
FDP16,OUT045,3991.296486894906
FDS60,OUT049,3018.9787516179226
FDU15,OUT027,957.2492640790173
FDK43,OUT046,2018.1496522106431
FDN25,OUT046,862.0148374193392
FDE53,OUT049,1615.2310019459412
FDB22,OUT013,2561.4211647149996
FDE39,OUT017,2006.670065462627
FDX35,OUT035,3708.347919545265
NCG54,OUT049,2695.4760544290034
FDH27,OUT035,2484.6861668058446
NCK42,OUT013,3529.2661671200353
FDS25,OUT049,1611.1381296059415
FDI10,OUT018,2709.5530623892987
FDU35,OUT035,1590.2392568993225
FDI04,OUT017,3250.2372645210485
DRK23,OUT035,4035.961086364943
FDB53,OUT019,320.29351180561616
FDY02,OUT049,3999.7144345265274
FDM60,OUT035,636.3770369576868
NCJ31,OUT010,572.4179916729911
DRP35,OUT017,1995.498570416347
NCQ30,OUT018,1924.222317297172
DRL11,OUT010,346.55369283985806
FDU01,OUT013,3090.978115193166
FDR39,OUT035,2953.783512835223
FDO08,OUT046,2586.170242946457
FDC02,OUT045,4281.398251792128
NCZ29,OUT035,1984.0695013594939
FDF29,OUT010,245.53659701686323
FDZ23,OUT017,3075.0514012344556
NCU53,OUT018,2482.145641037678
NCW30,OUT013,3977.8641987039646
NCM26,OUT027,3694.6317974331473
FDV50,OUT027,3274.1129483199843
FDW15,OUT049,2496.7317919121515
FDI35,OUT027,5385.512799727028
FDO11,OUT017,3965.044870625572
FDN48,OUT046,1465.7006533159465
NCA17,OUT049,2501.83965644572
NCN54,OUT013,1293.739829049944
FDP22,OUT013,726.6081353885926
NCB54,OUT035,1984.254532869192
FDD08,OUT045,626.7145271476619
DRM48,OUT010,80.53246716712488
FDG41,OUT027,3042.0978354260997
FDE44,OUT027,1293.0243108544728
FDE26,OUT035,2537.9433209447384
NCS38,OUT013,1854.2484152400489
NCJ54,OUT018,3497.25291067172
FDI40,OUT019,237.92696810452813
FDN45,OUT018,3594.683722083167
FDU43,OUT046,3914.4825735143704
FDI04,OUT010,533.8033473407903
NCC07,OUT018,1587.312161215608
NCC07,OUT019,260.46968486311573
NCD18,OUT045,3746.5305963388814
FDU55,OUT035,4259.289612880604
FDX59,OUT035,622.4421963168542
FDR52,OUT049,3171.1237383276875
NCP17,OUT013,1005.6944677741049
FDQ32,OUT045,1971.078418651448
NCT17,OUT049,3175.6962558591936
FDO10,OUT049,861.4098802334872
FDE32,OUT049,624.7733383508812
FDN44,OUT045,2556.9599269790792
FDH02,OUT035,1352.0391360135968
FDK60,OUT013,1549.0072558665097
FDS24,OUT019,240.01869440718522
FDL03,OUT010,587.6953033733345
FDB46,OUT027,5531.19945039482
FDO48,OUT049,3798.9409120796254
FDZ39,OUT049,1615.2310019459412
FDT02,OUT027,947.5618630863705
FDC50,OUT013,1486.8761177168517
FDP39,OUT035,745.2593645697597
DRG15,OUT018,895.8002487012047
FDP10,OUT018,1577.9526714291421
FDF53,OUT027,5321.974089669666
FDN34,OUT045,2689.5101714426064
FDK02,OUT045,1962.1660602395755
FDC23,OUT045,2940.8197764245033
FDJ10,OUT019,286.44215668834613
FDE53,OUT035,1617.9460353069333
FDR25,OUT035,4176.427143507965
FDW50,OUT046,2601.164348488015
FDS09,OUT049,742.7813305699005
FDW49,OUT010,540.6902483021942
FDU51,OUT046,2867.040604004314
FDF28,OUT018,1925.3509824615319
NCY30,OUT018,2781.419665566995
FDD44,OUT045,4142.7061772072375
FDX09,OUT017,2832.8578799097486
NCF30,OUT013,1983.406479964589
FDZ50,OUT019,451.8855762748691
FDW37,OUT013,1324.301302348982
FDD11,OUT049,4074.1303951526324
DRH39,OUT018,1207.772369205014
FDA36,OUT049,3198.9028508835145
NCG43,OUT049,1451.1008317674316
FDF02,OUT035,1617.9460353069333
FDP57,OUT027,2645.715710750404
NCE42,OUT017,3718.9629127047856
NCR38,OUT027,6098.30874392508
FDP03,OUT019,284.6817731153935
FDO51,OUT035,636.3770369576868
NCQ42,OUT046,2014.5049923298668
NCM41,OUT046,1373.8959492300346
FDH48,OUT027,2394.44658720662
DRF60,OUT046,3967.3352331259275
FDJ27,OUT035,1589.4128318737169
FDQ14,OUT013,2479.7101488001913
FDN27,OUT017,2006.2630979350326
NCQ02,OUT046,3129.6257184147103
FDJ33,OUT049,1997.1252504562397
FDP07,OUT027,5570.22522104394
DRE01,OUT049,4021.3421750462912
FDU36,OUT045,1570.7249789512289
FDL28,OUT017,3810.4297717791715
NCX53,OUT046,2079.206313256397
FDZ39,OUT013,1612.7499390734572
NCP42,OUT013,3076.197260328345
FDJ14,OUT035,1315.0442078725769
FDK04,OUT049,850.6052289629885
NCC19,OUT017,3073.425756007206
FDS09,OUT018,706.9478932287691
FDZ02,OUT046,1558.6471002875217
FDD35,OUT018,1930.0681960513912
NCY42,OUT017,2463.3951735012765
FDB05,OUT045,3846.386053090931
FDF20,OUT035,3083.463849359221
NCO41,OUT018,1507.7899132664998
FDC40,OUT027,2296.505721770192
FDV58,OUT045,3007.17483631824
FDZ57,OUT045,1986.9084279623714
DRM35,OUT046,2889.358410538954
DRN36,OUT018,1451.3166517152579
FDQ13,OUT046,1321.7642793744553
DRO35,OUT010,260.3759486913444
NCD43,OUT035,1627.305525093399
FDA51,OUT018,1889.7485610799852
NCX17,OUT027,5699.2644450975395
NCZ17,OUT049,633.2801949232648
FDR11,OUT027,3897.415610100247
FDW34,OUT049,3989.886040761005
FDN50,OUT017,1469.09870634344
FDS09,OUT046,742.7813305699005
FDS48,OUT018,2409.7523996332056
FDL44,OUT049,2588.5980447065817
DRF48,OUT018,2980.108190630212
FDA14,OUT018,2392.1752384560336
NCD30,OUT049,1539.9631005773183
FDI16,OUT017,745.2593645697597
NCG06,OUT035,4071.5618535372396
DRZ24,OUT035,1977.2699801970696
NCS17,OUT045,1506.8883099239881
FDB37,OUT045,3964.4893395683553
FDE10,OUT035,1989.9487863438937
FDC57,OUT045,3057.894380141584
FDM12,OUT018,2985.814229195536
FDE24,OUT049,2006.8037971116773
FDW22,OUT045,3757.2755094035847
DRD01,OUT027,1601.5895897596247
NCZ18,OUT027,6157.696817703461
FDN49,OUT045,636.3770369576868
FDR22,OUT035,1861.1402511268834
FDV08,OUT019,124.50305706381886
FDY39,OUT046,3167.8071789415308
FDV36,OUT049,2020.717618629045
FDO60,OUT045,678.5471864514938
FDU04,OUT027,3294.124413679639
FDR20,OUT027,995.1347440001883
FDW19,OUT019,262.83330765272405
FDU40,OUT049,3113.929504119167
FDK15,OUT045,1546.6078967977248
DRF15,OUT035,2493.0015231198313
FDQ25,OUT017,2813.4196064851362
FDI48,OUT019,162.63039643608522
FDS49,OUT046,1303.0724042105326
FDV22,OUT046,2580.6872739137166
NCV42,OUT046,1623.2126527533992
FDX26,OUT046,3182.069231556312
FDI33,OUT018,1316.6523118726243
FDZ14,OUT049,1995.223594921542
FDG10,OUT013,855.9731307172563
FDM38,OUT018,704.46985922891
FDG26,OUT027,6136.587121480074
FDH46,OUT035,1592.9087857950906
FDN13,OUT018,1534.9039886504868
FDU57,OUT035,2540.9222966710427
NCI06,OUT046,2892.20789608793
FDM38,OUT045,782.3701915554669
NCG42,OUT010,259.2338402588003
FDL39,OUT045,2886.177846557663
FDT31,OUT019,499.4736294139635
FDV59,OUT013,3600.7321960927966
FDB49,OUT035,1585.2347443337085
FDD58,OUT049,1585.0551441763173
DRN59,OUT046,678.5471864514938
FDX48,OUT049,2512.9813509608002
FDQ11,OUT049,4032.3921765024033
FDY12,OUT049,775.4139515701063
FDQ11,OUT045,4053.7218490336327
DRI11,OUT017,1994.5487485050194
FDY32,OUT027,4046.4899132948567
FDS51,OUT045,905.7727110630776
FDR19,OUT010,302.67878869791383
DRB13,OUT018,2969.9729288101967
FDS21,OUT035,960.4042766868832
FDQ40,OUT045,2827.6217842133215
NCE55,OUT013,2825.097648223827
FDX43,OUT027,4140.481514847352
FDS12,OUT049,2185.380648566675
DRK01,OUT027,2582.1326182001135
FDN25,OUT017,852.9190918156777
FDB60,OUT046,3143.699215438123
FDQ13,OUT017,1325.423005352391
DRK13,OUT045,3099.4418452295836
DRF25,OUT018,571.0186476924556
NCD42,OUT019,96.98355673311349
FDW25,OUT045,1359.6232510092875
NCV29,OUT027,5313.4376927794565
NCK42,OUT035,3523.921958227077
DRJ13,OUT027,3835.686940342359
DRD15,OUT017,3772.3335327522295
FDM27,OUT045,2565.520597100956
FDZ50,OUT018,3026.974274723054
FDC04,OUT046,3931.9039975142437
FDF50,OUT049,3194.676844722802
FDP15,OUT045,4083.341307332936
FDK46,OUT035,4157.033985231286
FDZ56,OUT018,2531.238915920947
FDY60,OUT049,2124.380499452656
FDB10,OUT035,3887.584997686716
FDR57,OUT045,2528.0517782584807
FDU58,OUT049,3170.691685508733
FDH02,OUT046,1347.2875894019992
FDP48,OUT013,3101.514217074106
FDI46,OUT035,3948.3954049032286
FDW56,OUT013,3077.3586475745215
NCM19,OUT010,230.96770258528719
FDS50,OUT027,5602.097841019085
FDK24,OUT013,626.0312026205638
FDO36,OUT017,2876.499514213187
FDK45,OUT027,2978.829004606248
NCL05,OUT045,648.5546535838371
FDL32,OUT018,1805.1295939636693
FDA28,OUT049,1999.2869740492624
FDY36,OUT018,1126.3088991373465
FDP32,OUT018,1908.2352182834939
FDL50,OUT046,2000.6474486638579
DRC24,OUT049,2479.3032888760845
NCS18,OUT017,1626.6107057808927
FDD16,OUT017,1222.5661556898983
NCV18,OUT013,1339.1200727008472
FDX07,OUT046,3151.466928616202
NCZ05,OUT027,2587.3999991565397
NCI31,OUT013,605.8354207231205
FDK14,OUT049,1313.8864925216521
NCR06,OUT045,638.3597376084361
NCF54,OUT049,2861.016998831057
DRG23,OUT010,389.5951008401819
FDD53,OUT046,639.9600630538877
NCM31,OUT027,3237.4087726095877
FDT16,OUT017,4110.922522267639
FDR40,OUT035,1309.2157809422297
DRG25,OUT017,3103.3837348559846
FDT10,OUT035,925.7754480786141
FDY32,OUT013,2568.425219567356
FDN50,OUT035,1477.9649321963986
FDZ35,OUT019,249.58247152822486
NCP54,OUT045,1982.8732184829832
NCD07,OUT035,1677.590206321192
FDS02,OUT018,3021.1681586881355
DRN59,OUT018,704.46985922891
DRB24,OUT013,2499.4805221627294
FDP37,OUT027,3378.9369026491245
DRB01,OUT018,2980.271930996792
FDR47,OUT046,3134.7832126901835
NCM31,OUT010,272.46073068348306
NCF06,OUT027,6121.553971564929
NCV17,OUT027,3282.111603678554
FDS10,OUT049,2895.1843904797324
FDN52,OUT035,1344.7793903879908
FDZ48,OUT013,2010.3705263214536
FDJ48,OUT049,4053.407169233542
DRB13,OUT027,4383.584557285349
FDV59,OUT017,3615.7088026856904
FDL32,OUT035,1665.519400611805
FDZ12,OUT035,2075.697475179799
NCR06,OUT027,931.2504408649329
FDP51,OUT017,1991.2670156723245
FDY22,OUT013,2102.7064340476827
FDZ38,OUT049,2750.469213223022
NCO54,OUT035,854.5664403292735
FDR23,OUT035,2841.7618699982904
FDM38,OUT049,844.7792528532499
FDS25,OUT013,1667.7956620284622
FDZ22,OUT013,1314.257767781797
FDZ20,OUT019,620.533664748216
FDD45,OUT010,202.25780064208672
FDN03,OUT049,4076.2835395287048
NCW30,OUT046,3927.039423259984
FDY24,OUT027,1785.5925211917236
FDJ26,OUT019,543.7516912823837
FDM15,OUT049,2481.3068590700304
NCW54,OUT027,1808.59806615986
FDA23,OUT045,1585.2347443337085
FDA39,OUT019,96.32787584367485
FDZ12,OUT017,2491.006643194679
NCB42,OUT046,2004.3647469274156
FDL16,OUT046,742.7813305699005
FDO24,OUT019,395.75206382032974
NCP42,OUT046,3136.1567916507893
FDR19,OUT018,2444.8114291307243
DRL01,OUT045,3884.5555779072847
FDV37,OUT046,3272.328777035911
FDI41,OUT010,348.35943386212136
FDF58,OUT049,928.2080335829135
NCF43,OUT018,1985.1657094777288
FDN02,OUT049,3456.696878199938
NCP41,OUT035,1617.781524626508
NCY17,OUT027,1023.4226009654575
FDL58,OUT027,5069.676719946156
NCA30,OUT027,5298.070065745476
FDE46,OUT018,2439.6908690082278
FDY38,OUT035,3703.749795775177
NCH29,OUT027,2544.507924885087
FDO20,OUT045,3946.3811311934564
FDP44,OUT018,1575.2413555062208
FDM02,OUT027,2653.797500435814
FDJ14,OUT027,2502.2398104822955
FDH04,OUT010,191.86109388656473
DRK23,OUT046,4015.6134750956
NCW05,OUT046,1621.8743969665077
FDF12,OUT049,2504.683005332956
FDL51,OUT019,555.7190708725797
FDN03,OUT018,3787.5667834311025
DRJ37,OUT049,2484.1834221806134
FDM12,OUT019,475.66072367785887
FDA16,OUT045,3773.7151880684705
NCB07,OUT017,3103.622121196687
NCI17,OUT019,258.00222737807803
FDR51,OUT046,2510.103709883941
FDJ55,OUT045,3786.82728533305
NCZ17,OUT013,611.1444851327034
FDU25,OUT013,867.1281416118375
NCG18,OUT045,1627.305525093399
DRM11,OUT017,4015.9579603631614
FDH16,OUT035,1382.1862965116886
FDZ04,OUT018,924.775250896886
NCX53,OUT035,2089.2774627135677
FDX38,OUT027,1220.5770696107265
FDX09,OUT046,2839.8851299037924
NCW05,OUT018,1577.7881607487166
NCS41,OUT017,3093.6843425851325
FDI26,OUT046,2833.2603123232443
NCZ41,OUT027,3334.4915815469903
NCK06,OUT046,2016.6542395013246
FDX23,OUT027,2567.0111957791396
NCA42,OUT046,2537.5346135927816
FDC20,OUT049,830.418770016769
DRC49,OUT018,2214.244338380835
FDX01,OUT013,1983.908242625228
FDC08,OUT045,3626.533873699608
FDC02,OUT017,4235.2179599393385
FDK10,OUT045,2871.6428523397317
DRC24,OUT013,2485.005325438118
FDW16,OUT019,224.474608672956
NCU06,OUT018,3489.67084645005
DRA59,OUT045,3092.8008086028767
FDR24,OUT019,294.77302019299304
DRL35,OUT018,588.539021668801
FDA49,OUT013,1312.8444593888346
NCC55,OUT046,623.1705056661176
DRD24,OUT019,275.1369624993935
NCE55,OUT049,2919.6964394909864
FDT33,OUT045,2650.5852443194917
NCT53,OUT013,2584.22877439517
FDS26,OUT046,3962.8866252113894
FDL22,OUT018,1335.421820849387
FDP44,OUT017,1618.6327724115056
FDC52,OUT018,2400.472484682633
FDI53,OUT010,369.79624653957677
FDZ23,OUT046,3137.7824368780384
NCT18,OUT013,3086.036934063154
FDR13,OUT046,1998.518868173196
FDB09,OUT010,255.00188259981462
FDZ60,OUT013,1608.6570667334572
FDB11,OUT046,3750.799246778885
FDC10,OUT018,1903.7396858438817
FDW56,OUT035,3079.8889787073117
FDK14,OUT027,2538.49051029497
DRE27,OUT027,2644.2614109851156
FDA38,OUT017,3869.702639223894
FDT11,OUT045,3061.8745008065284
FDP15,OUT035,4057.9174210960755
FDV27,OUT035,1335.9408352905157
FDS36,OUT027,2629.253933282525
FDY40,OUT027,1206.5042787996897
NCF19,OUT049,741.1784978851372
FDF53,OUT045,3065.5146002468978
FDS14,OUT027,3676.388440231104
FDE56,OUT046,1054.2819075033271
FDZ19,OUT035,2842.627225303311
FDZ46,OUT013,1663.0346203012502
FDR16,OUT046,3521.225467326741
FDG29,OUT018,584.9534883332883
NCE30,OUT017,3464.6336486879354
FDZ40,OUT046,779.2784787589964
FDG58,OUT018,2499.1723624798383
DRH03,OUT013,1485.5417535596125
FDZ47,OUT045,1564.1048585319345
FDV04,OUT018,2467.814919579689
FDZ10,OUT018,1916.1480922583207
FDG46,OUT017,1894.8234516353216
NCF07,OUT045,1578.0779520619162
FDY44,OUT035,3079.8889787073117
FDB21,OUT013,3796.5407739391103
FDS20,OUT035,3101.2383823176483
FDS49,OUT049,1292.645330505597
FDX55,OUT027,5580.127808560614
NCQ02,OUT018,2971.6330019370293
FDR25,OUT013,4278.636871175028
DRG39,OUT045,829.3313452199162
FDB46,OUT046,3500.322342889255
NCC30,OUT018,2781.419665566995
FDE58,OUT035,1985.7501852970506
FDC05,OUT019,553.722684945487
FDY15,OUT046,2568.181014775042
FDG14,OUT046,2487.9387339373843
FDL08,OUT049,3990.698573554435
FDQ47,OUT013,603.5042786890934
FDN12,OUT035,1613.8531629669335
FDW10,OUT013,2746.900780434121
FDD02,OUT035,1970.4696275859644
FDX35,OUT010,732.5269827375398
FDT35,OUT046,2683.162371161019
DRN47,OUT019,462.04416966847464
FDB11,OUT010,562.3235469823234
FDN20,OUT045,2647.9196151492424
FDB59,OUT035,3244.2080519041174
FDJ58,OUT045,2831.860344306071
FDU60,OUT046,2682.6705557059463
FDS03,OUT049,1042.951199995538
FDU40,OUT019,498.39387145836236
DRH15,OUT049,718.2947612330245
FDD04,OUT027,3444.4320372807824
FDQ01,OUT046,3875.8087035544595
FDF28,OUT035,2002.0405175681983
FDD22,OUT010,269.27028257413275
FDY19,OUT046,1991.635305815308
FDN33,OUT035,1479.590264425217
FDV36,OUT035,2008.2531438673766
FDW01,OUT010,335.33257294511486
FDJ28,OUT049,3176.664584806763
FDB17,OUT035,2896.0232515119355
FDM40,OUT049,2020.580493646292
FDV46,OUT045,2000.6708310211443
FDQ44,OUT049,2013.696656034913
NCD42,OUT046,628.3588716863937
DRH37,OUT046,2591.3254763228774
FDR10,OUT018,2516.421352787396
NCD06,OUT027,964.080860609728
FDI53,OUT046,2573.074910255215
FDG16,OUT035,3519.480508691561
